JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457675.61328,2.398,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.61380,2.421,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.61432,2.400,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.61484,2.423,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.61536,2.415,0.002,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.61625,2.431,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.61662,2.417,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.61700,2.442,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.61744,2.444,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.61796,2.431,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.61848,2.446,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.61900,2.452,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.61953,2.460,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62042,2.456,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62079,2.461,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62117,2.488,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62161,2.478,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62213,2.476,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62265,2.487,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62317,2.480,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62369,2.488,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62458,2.490,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62495,2.490,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62534,2.496,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62578,2.501,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62630,2.493,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62682,2.511,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62734,2.506,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62786,2.523,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62875,2.521,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62912,2.523,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62950,2.531,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.62994,2.544,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63046,2.540,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63098,2.536,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63150,2.551,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63203,2.549,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63292,2.572,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63329,2.571,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63367,2.583,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63411,2.573,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63463,2.583,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63515,2.582,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63567,2.601,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63619,2.589,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63708,2.624,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63745,2.597,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63784,2.607,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63828,2.610,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63880,2.622,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63932,2.619,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.63984,2.610,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64036,2.631,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64125,2.636,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64162,2.637,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64200,2.644,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64244,2.646,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64296,2.651,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64348,2.655,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64400,2.659,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64453,2.662,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64542,2.674,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64579,2.668,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64617,2.649,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64661,2.675,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64713,2.664,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64765,2.693,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64817,2.686,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64869,2.688,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64958,2.698,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.64995,2.701,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65034,2.698,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65078,2.705,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65130,2.703,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65182,2.711,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65234,2.718,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65286,2.713,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65375,2.725,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65412,2.735,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65450,2.733,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65494,2.754,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65546,2.743,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65598,2.738,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65650,2.772,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65703,2.750,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65792,2.762,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65829,2.762,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65867,2.771,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65911,2.768,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.65963,2.784,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66015,2.782,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66067,2.787,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66119,2.790,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66208,2.799,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66245,2.805,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66284,2.803,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66328,2.809,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66380,2.822,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66432,2.827,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66484,2.825,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66536,2.827,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66625,2.856,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66662,2.846,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66700,2.837,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66744,2.829,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66796,2.851,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66848,2.835,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66900,2.842,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.66953,2.847,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67042,2.857,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67079,2.872,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67117,2.878,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67161,2.871,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67213,2.877,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67265,2.884,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67317,2.889,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67369,2.873,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67458,2.889,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67495,2.885,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67534,2.903,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67578,2.912,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67630,2.901,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67682,2.906,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67734,2.919,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67786,2.906,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67875,2.911,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67912,2.935,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67950,2.928,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.67994,2.940,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68046,2.937,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68098,2.945,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68150,2.932,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68203,2.937,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68292,2.949,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68329,2.947,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68367,2.961,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68411,2.964,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68463,2.966,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68515,2.974,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68567,2.964,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68619,2.988,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68708,2.976,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68745,2.983,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68784,3.011,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68828,2.988,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68880,2.990,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68932,3.006,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.68984,3.004,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69036,2.999,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69125,3.006,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69162,3.002,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69200,3.022,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69244,3.009,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69296,3.023,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69348,3.008,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69400,3.018,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69453,3.018,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69542,3.032,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69579,3.035,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69617,3.034,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69661,3.026,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69713,3.030,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69765,3.031,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69817,3.043,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69869,3.050,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69958,3.050,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.69995,3.051,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70034,3.057,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70078,3.040,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70130,3.051,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70182,3.050,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70234,3.055,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70286,3.055,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70375,3.047,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70412,3.056,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70450,3.044,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70494,3.050,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70546,3.040,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70598,3.064,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70650,3.046,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70703,3.072,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70792,3.060,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70829,3.067,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70867,3.067,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70911,3.057,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.70963,3.054,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71015,3.072,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71067,3.060,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71119,3.074,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71208,3.065,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71245,3.070,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71284,3.075,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71328,3.065,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71380,3.060,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71432,3.065,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71484,3.066,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71536,3.071,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71625,3.076,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71662,3.074,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71700,3.072,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71744,3.067,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71796,3.064,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71848,3.072,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71900,3.060,0.004,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.71953,3.055,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.72042,3.070,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.72079,3.071,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.72117,3.068,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
2457675.72161,3.071,0.003,,V,SAH,,ENSEMBLE,,3980SM,,0,,Z,,,,BET PER,AAVSO,STD,,,,
